281485.7,224769.9,153219.1,163330.2,79747.56,41917.8,33336.78,41758.23,36036.41,31047.6,1581.287,12108.18,5622.304,-525.9115,401.2389
278905.9,222414.5,151815.8,161669.2,78336.41,41184.16,32385.24,40596.43,35010.71,29937.55,1512.537,11341.83,4993.928,-1413.387,-167.1316
276522,219958.2,149811,160008.2,76925.25,40016.99,31466.5,39633.8,34497.86,28726.6,1237.539,10805.39,4034.828,-2037.907,-568.3635
273811.6,217602.7,147739.5,157635.4,75927.12,38749.79,30777.46,38306.04,33096.06,28154.76,893.7919,9962.416,3505.669,-2826.774,-1604.88
270872.6,214674.4,145634.5,155567.6,74206.2,37716.01,30186.85,37177.44,32138.73,26910.16,756.293,8966.169,2711.93,-3517.033,-1939.24
268129.5,212520.3,144064.1,153398.1,73070.38,36748.93,28972.81,36181.61,31249.79,25732.84,653.1687,8123.19,1918.192,-4437.378,-2741.704
265974.2,209558.3,141959.1,151635.4,71900.15,35415.03,28119.71,35185.79,29950.56,25194.64,378.1707,7088.627,1422.105,-4963.289,-3611.041
263165.8,207505.1,140088,149805,70626.66,34381.26,27365.03,34256.35,28924.86,23983.68,584.4193,6169.014,859.874,-5850.764,-4112.581
260683.9,205351,138384,147974.5,69318.77,33414.18,26675.98,33127.75,28172.67,23075.46,206.297,5517.622,363.7877,-6606.762,-4647.557
258365.4,203095.9,136579.8,146245.7,68561.55,32213.67,25888.5,32264.71,27146.97,22032.69,343.796,4483.057,-396.8268,-7066.935,-5115.661
256079.5,200470.5,134608.4,144381.3,67115.98,31346.63,24904.15,31102.91,26189.64,21158.12,412.5456,3793.348,-1025.136,-7888.671,-5784.381
253434.3,198619.3,133138.3,142110.1,65808.09,30546.29,24215.1,30040.7,25232.32,20216.26,137.5476,3256.907,-1752.652,-8480.322,-6787.462
250985.2,196296.8,131300.6,140516.9,64603.44,29212.39,23591.68,29244.04,24206.61,19240.77,103.1729,2452.246,-2480.167,-9400.666,-7121.822
248699.3,194041.7,129596.6,138991.5,63329.96,28445.4,22705.76,28082.24,23317.67,18467.1,0,1532.633,-3108.477,-9893.708,-7556.49
245956.1,191719.3,127424.8,136517,62297.4,27078.15,21885.46,26854.06,22326.15,17727.07,-343.9048,957.8752,-3703.717,-10912.66,-8292.082
243213.1,189733.4,125887.8,135127.2,60955.08,26177.77,21163.61,26156.98,21334.64,16886.13,-103.1714,229.8483,-4497.371,-11274.22,-9228.291
241286.3,187242.7,124350.9,133737.3,59750.43,25477.47,20638.62,25161.16,20582.45,15675.17,-68.78109,-727.7704,-4861.129,-12227.44,-9596.087
238967.8,185492.5,122880.7,131296.7,58752.3,24243.61,19719.89,24497.28,19454.18,15036.06,34.39034,-1647.059,-5588.645,-12950.57,-10097.63
236322.7,183170,120775.8,129432.3,57650.91,23543.31,18833.97,23269.09,18428.47,14127.84,-412.6855,-2221.615,-6382.298,-13147.79,-10833.22
234330.6,181251.5,119305.6,128110.3,56308.59,22609.58,18112.11,22372.85,17915.62,13185.98,34.39034,-3064.297,-6812.194,-14363.95,-11334.76
231293.7,178760.8,117300.9,126245.9,55172.78,21575.81,17390.25,21543,16821.54,12445.96,-171.9523,-3753.763,-7142.883,-14659.78,-11936.61
229922.1,177178.8,116131.4,124923.9,54277.9,20842.16,16898.07,20679.95,16103.54,11605.01,-103.1714,-4328.319,-8068.813,-15448.65,-12505.02
227603.6,174856.4,114561.1,123466.3,53279.77,19975.13,16110.59,19850.1,15146.22,10864.98,-309.5143,-4902.874,-8730.189,-15875.95,-12839.38
225383,173240.8,112923.9,121737.5,52212.79,18908.01,15552.79,18821.08,14394.03,9687.664,-240.7334,-5630.645,-9424.638,-16336.12,-13508.1
222803.1,170952,111420.3,120042.6,51214.66,17707.5,14929.37,17958.03,13299.95,9149.462,-309.5143,-6549.933,-9854.532,-16993.51,-14009.64
220876.4,169100.8,110017,118381.6,50147.68,17240.63,14141.88,17260.96,12889.67,8241.244,-447.0763,-7009.578,-10251.36,-17913.86,-14778.67
